"Latest: Time (s)","Latest: Cuff Pressure (mm Hg)","Latest: Mean Arterial Pressure (mm Hg)","Latest: Systolic Pressure (mm Hg)","Latest: Diastolic Pressure (mm Hg)","Latest: Oscillation Peaks (mm Hg)","Latest: Peak Detection (mm Hg)","Latest: Pulse Rate (BPM)"," : Mean - Cumulative (mm Hg)"," : Systolic - Cumulative (mm Hg)"," : Diastolic - Cumulative (mm Hg)"," : Data Collection Run"," : Pulse - Cumulative (bpm)"
1.83,18.1379588528,,,,,,,,,,,
1.84,20.2527003919,,,,,,,,,,,
1.85,22.7099101965,,,,,,,,,,,
1.86,26.2587375971,,,,,,,,,,,
1.87,30.214246063,,,,,,,,,,,
1.88,35.5396275907,,,,,,,,,,,
1.89,41.4043966364,,,,,,,,,,,
1.9,49.4566817277,,,,,,,,,,,
1.91,57.9199287375,,,,,,,,,,,
1.92,67.1280442246,,,,,,,,,,,
1.93,76.6829088305,,,,,,,,,,,
1.94,86.7129481547,,,,,,,,,,,
1.95,95.3773952704,,,,,,,,,,,
1.96,103.224199402,,,,,,,,,,,
1.97,108.956261995,,,,,,,,,,,
1.98,113.528213339,,,,,,,,,,,
1.99,115.030792854,,,,,,,,,,,
2,115.441754772,,,,,,,,,,,
2.01,111.755940065,,,,,,,,,,,
2.02,106.023877472,,,,,,,,,,,
2.03,99.1317036303,,,,,,,,,,,
2.04,89.2386516123,,,,,,,,,,,
2.05,78.1854883451,,,,,,,,,,,
2.06,69.9962159477,,,,,,,,,,,
2.07,63.3095230649,,,,,,,,,,,
2.08,58.7375717212,,,,,,,,,,,
2.09,54.9147697082,,,,,,,,,,,
2.1,52.3933471038,,,,,,,,,,,
2.11,50.4798056707,,,,,,,,,,,
2.12,48.9815070094,,,,,,,,,,,
2.13,47.4104338416,,,,,,,,,,,
2.14,46.5242972048,,,,,,,,,,,
2.15,45.2956923025,,,,,,,,,,,
2.16,44.5465429719,,,,,,,,,,,
2.17,43.3864317227,,,,,,,,,,,
2.18,42.838482498,,,,,,,,,,,
2.19,41.883852208,,,,,,,,,,,
2.2,41.4043966364,,,,,,,,,,,
2.21,40.4497663465,,,,,,,,,,,
2.22,39.9745916282,,,,,,,,,,,
2.23,39.1526677911,,,,,,,,,,,
2.24,38.7459867259,,,,,,,,,,,
2.25,37.9240628888,,,,,,,,,,,
2.26,37.5173818236,,,,,,,,,,,
2.27,36.8324452927,,,,,,,,,,,
2.28,36.4942578806,,,,,,,,,,,
2.29,35.8093213497,,,,,,,,,,,
2.3,35.4026402845,,,,,,,,,,,
2.31,34.7177037536,,,,,,,,,,,
2.32,34.5122227944,,,,,,,,,,,
2.33,33.968554423,,,,,,,,,,,
2.34,33.8315671168,,,,,,,,,,,
2.35,33.2836178921,,,,,,,,,,,
2.36,33.1509114392,,,,,,,,,,,
2.37,34.4437291413,,,,,,,,,,,
2.38,38.7459867259,,,,,,,,,,,
2.39,44.6107557716,,,,,,,,,,,
2.4,52.4575599036,,,,,,,,,,,
2.41,61.601462591,,,,,,,,,,,
2.42,71.3618081561,,,,,,,,,,,
2.43,79.8892679657,,,,,,,,,,,
2.44,87.1924037263,,,,,,,,,,,
2.45,93.2626537313,,,,,,,,,,,
2.46,97.6976177688,,,,,,,,,,,
2.47,99.4056782427,,,,,,,,,,,
2.48,99.4056782427,,,,,,,,,,,
2.49,95.856850842,,,,,,,,,,,
2.5,91.2164058452,,,,,,,,,,,
2.51,87.2608973794,,,,,,,,,,,
2.52,84.3927256563,,,,,,,,,,,
2.53,81.0493792149,,,,,,,,,,,
2.54,78.1854883451,,,,,,,,,,,
2.55,75.6597848875,,,,,,,,,,,
2.56,73.8190179607,,,,,,,,,,,
2.57,71.8369828744,,,,,,,,,,,
2.58,70.6768716252,,,,,,,,,,,
2.59,69.247066617,,,,,,,,,,,
2.6,68.2881554738,,,,,,,,,,,
2.61,67.0638314248,,,,,,,,,,,
2.62,66.3104012408,,,,,,,,,,,
2.63,65.2187836447,,,,,,,,,,,
2.64,64.5381279672,,,,,,,,,,,
2.65,63.5150040241,,,,,,,,,,,
2.66,62.9670547994,,,,,,,,,,,
2.67,62.0124245095,,,,,,,,,,,
2.68,61.4644752848,,,,,,,,,,,
2.69,60.578338648,,,,,,,,,,,
2.7,60.1716575827,,,,,,,,,,,
2.71,59.4182273988,,,,,,,,,,,
2.72,59.0115463336,,,,,,,,,,,
2.73,58.3266098027,,,,,,,,,,,
2.74,57.9884223905,,,,,,,,,,,
2.75,57.3034858597,,,,,,,,,,,
2.76,57.0295112473,,,,,,,,,,,
2.77,56.3488555697,,,,,,,,,,,
2.78,56.0748809574,,,,,,,,,,,
2.79,55.4627189329,,,,,,,,,,,
2.8,55.2572379736,,,,,,,,,,,
2.81,54.6450759491,,,,,,,,,,,
2.82,55.6681998922,,,,,,,,,,,
2.83,58.3266098027,,,,,,,,,,,
2.84,63.4465103711,,,,,,,,,,,
2.85,70.1332032538,,,,,,,,,,,
2.86,78.116994692,,,,,,,,,,,
2.87,85.8268115178,,,,,,,,,,,
2.88,94.4227649805,,,,,,,,,,,
2.89,101.999875353,,,,,,,,,,,
2.9,109.298730261,,,,,,,,,,,
2.91,115.441754772,,,,,,,,,,,
2.92,120.013706116,,,,,,,,,,,
2.93,121.785979389,,,,,,,,,,,
2.94,120.968336406,,,,,,,,,,,
2.95,118.100164683,,,,,,,,,,,
2.96,114.418630829,,,,,,,,,,,
2.97,110.869803428,,,,,,,,,,,
2.98,107.59495064,,,,,,,,,,,
2.99,104.79527257,,,,,,,,,,,
3,102.954505643,,,,,,,,,,,
3.01,100.771270451,,,,,,,,,,,
3.02,99.1317036303,,,,,,,,,,,
3.03,97.3594303566,,,,,,,,,,,
3.04,95.9938381482,,,,,,,,,,,
3.05,94.2857776743,,,,,,,,,,,
3.06,93.1256664251,,,,,,,,,,,
3.07,91.76435507,,,,,,,,,,,
3.08,90.8739375798,,,,,,,,,,,
3.09,89.6453326775,,,,,,,,,,,
3.1,88.8276896938,,,,,,,,,,,
3.11,87.5305911384,,,,,,,,,,,
3.12,86.8499354608,,,,,,,,,,,
3.13,85.7583178647,,,,,,,,,,,
3.14,85.21036864,,,,,,,,,,,
3.15,84.2557383501,,,,,,,,,,,
3.16,83.6435763256,,,,,,,,,,,
3.17,82.8259333419,,,,,,,,,,,
3.18,82.2094904641,,,,,,,,,,,
3.19,81.3918474803,,,,,,,,,,,
3.2,80.9123919087,,,,,,,,,,,
3.21,80.163242578,,,,,,,,,,,
3.22,80.0262552719,,,,,,,,,,,
3.23,81.4603411334,,,,,,,,,,,
3.24,85.963798824,,,,,,,,,,,
3.25,92.5819980537,,,,,,,,,,,
3.26,100.08633392,,,,,,,,,,,
3.27,108.070125358,,,,,,,,,,,
3.28,115.779942184,,,,,,,,,,,
3.29,122.53512872,,,,,,,,,,,
3.3,129.020621497,,,,,,,,,,,
3.31,133.181610922,,,,,,,,,,,
3.32,134.748403237,,,,,,,,,,,
3.33,133.524079188,,,,,,,,,,,
3.34,131.473550448,,,,,,,,,,,
3.35,128.815140538,,,,,,,,,,,
3.36,126.494918039,,,,,,,,,,,
3.37,124.174695541,,,,,,,,,,,
3.38,122.196941308,,,,,,,,,,,
3.39,120.420387181,,,,,,,,,,,
3.4,118.986301319,,,,,,,,,,,
3.41,117.145534393,,,,,,,,,,,
3.42,115.779942184,,,,,,,,,,,
3.43,113.939175257,,,,,,,,,,,
3.44,112.779064008,,,,,,,,,,,
3.45,111.550459106,,,,,,,,,,,
3.46,110.664322469,,,,,,,,,,,
3.47,109.50421122,,,,,,,,,,,
3.48,108.755061889,,,,,,,,,,,
3.49,107.727657093,,,,,,,,,,,
3.5,107.115495068,,,,,,,,,,,
3.51,106.023877472,,,,,,,,,,,
3.52,105.411715448,,,,,,,,,,,
3.53,104.251604199,,,,,,,,,,,
3.54,103.703654974,,,,,,,,,,,
3.55,102.680531031,,,,,,,,,,,
3.56,102.132581806,,,,,,,,,,,
3.57,101.109457863,,,,,,,,,,,
3.58,100.497295839,,,,,,,,,,,
3.59,99.6111592019,,,,,,,,,,,
3.6,99.0632099772,,,,,,,,,,,
3.61,98.2455669935,,,,,,,,,,,
3.62,97.834605075,,,,,,,,,,,
3.63,98.7892353649,,,,,,,,,,,
3.64,102.064088153,,,,,,,,,,,
3.65,107.320976028,,,,,,,,,,,
3.66,114.350137176,,,,,,,,,,,
3.67,121.58049843,,,,,,,,,,,
3.68,129.290315256,,,,,,,,,,,
3.69,136.250982751,,,,,,,,,,,
3.7,143.143156593,,,,,,,,,,,
3.71,148.73823188,,,,,,,,,,,
3.72,152.629527546,,,,,,,,,,,
3.73,153.584157836,,,,,,,,,,,
3.74,152.424046587,,,,,,,,,,,
3.75,149.624368517,,,,,,,,,,,
3.76,147.167158712,,,,,,,,,,,
3.77,144.577242455,,,,,,,,,,,
3.78,142.800688328,,,,,,,,,,,
3.79,140.959921401,,,,,,,,,,,
3.8,139.457341886,,,,,,,,,,,
3.81,137.685068613,,,,,,,,,,,
3.82,136.524957363,,,,,,,,,,,
3.83,135.159365155,,,,,,,,,,,
3.84,134.204734865,,,,,,,,,,,
3.85,132.839142657,,,,,,,,,,,
3.86,131.336563142,,,,,,,,,,,
3.87,129.975251787,,,,,,,,,,,
3.88,128.883634191,,,,,,,,,,,
3.89,127.655029288,,,,,,,,,,,
3.9,126.768892652,,,,,,,,,,,
3.91,125.266313137,,,,,,,,,,,
3.92,124.649870259,,,,,,,,,,,
3.93,123.558252663,,,,,,,,,,,
3.94,123.014584292,,,,,,,,,,,
3.95,121.922966696,,,,,,,,,,,
3.96,120.420387181,,,,,,,,,,,
3.97,119.67123785,,,,,,,,,,,
3.98,119.397263238,,,,,,,,,,,
3.99,118.648113907,,,,,,,,,,,
4,118.442632948,,,,,,,,,,,
4.01,117.82619007,,,,,,,,,,,
4.02,117.624989964,,,,,,,,,,,
4.03,118.305645642,,,,,,,,,,,
4.04,121.375017471,,,,,,,,,,,
4.05,126.28943708,,,,,,,,,,,
4.06,133.181610922,,,,,,,,,,,
4.07,140.480465829,,,,,,,,,,,
4.08,148.057576202,,,,,,,,,,,
4.09,155.15095015,,,,,,,,,,,
4.1,162.043123992,,,,,,,,,,,
4.11,167.843680238,,,,,,,,,,,
4.12,172.210150623,,,,,,,,,,,
4.13,173.918211097,,,,,,,,,,,
4.14,173.918211097,,,,,,,,,,,
4.15,172.484125235,,,,,,,,,,,
4.16,170.844558414,,,,,,,,,,,
4.17,169.072285141,,,,,,,,,,,
4.18,167.912173891,,,,,,,,,,,
4.19,166.546581683,,,,,,,,,,,
4.2,165.660445046,,,,,,,,,,,
4.21,164.56882745,,,,,,,,,,,
4.22,163.956665426,,,,,,,,,,,
4.23,162.997754282,,,,,,,,,,,
4.24,162.522579564,,,,,,,,,,,
4.25,161.70493658,,,,,,,,,,,
4.26,161.225481009,,,,,,,,,,,
4.27,160.407838025,,,,,,,,,,,
4.28,159.996876106,,,,,,,,,,,
4.29,159.179233123,,,,,,,,,,,
4.3,158.836764857,,,,,,,,,,,
4.31,158.087615527,,,,,,,,,,,
4.32,157.539666302,,,,,,,,,,,
4.33,156.859010624,,,,,,,,,,,
4.34,156.516542359,,,,,,,,,,,
4.35,155.835886681,,,,,,,,,,,
4.36,155.630405722,,,,,,,,,,,
4.37,155.013962844,,,,,,,,,,,
4.38,154.744269085,,,,,,,,,,,
4.39,154.19631986,,,,,,,,,,,
4.4,153.990838901,,,,,,,,,,,
4.41,153.44717053,,,,,,,,,,,
4.42,153.173195917,,,,,,,,,,,
4.43,152.629527546,,,,,,,,,,,
4.44,152.49254024,,,,,,,,,,,
4.45,154.40180082,,,,,,,,,,,
4.46,159.453207735,,,,,,,,,,,
4.47,165.797432352,,,,,,,,,,,
4.48,173.09628726,,,,,,,,,,,
4.49,180.056954755,,,,,,,,,,,
4.5,186.743647638,,,,,,,,,,,
4.51,191.658067247,,,,,,,,,,,
4.52,195.138400994,,,,,,,,,,,
4.53,195.887550325,,,,,,,,,,,
4.54,195.2753883,,,,,,,,,,,
4.55,193.361846867,,,,,,,,,,,
4.56,192.069029165,,,,,,,,,,,
4.57,190.566449651,,,,,,,,,,,
4.58,189.680313014,,,,,,,,,,,
4.59,188.520201765,,,,,,,,,,,
4.6,187.766771581,,,,,,,,,,,
4.61,186.743647638,,,,,,,,,,,
4.62,186.06299196,,,,,,,,,,,
4.63,184.902880711,,,,,,,,,,,
4.64,184.491918792,,,,,,,,,,,
4.65,183.468794849,,,,,,,,,,,
4.66,182.993620131,,,,,,,,,,,
4.67,182.3086836,,,,,,,,,,,
4.68,181.833508882,,,,,,,,,,,
4.69,181.148572351,,,,,,,,,,,
4.7,180.741891286,,,,,,,,,,,
4.71,180.125448408,,,,,,,,,,,
4.72,179.718767343,,,,,,,,,,,
4.73,179.102324465,,,,,,,,,,,
4.74,178.828349852,,,,,,,,,,,
4.75,178.079200522,,,,,,,,,,,
4.76,177.59974495,,,,,,,,,,,
4.77,176.85059562,,,,,,,,,,,
4.78,176.64511466,,,,,,,,,,,
4.79,176.101446289,,,,,,,,,,,
4.8,175.827471677,,,,,,,,,,,
4.81,175.283803305,,,,,,,,,,,
4.82,175.009828693,,,,,,,,,,,
4.83,174.461879468,,,,,,,,,,,
4.84,174.324892162,,,,,,,,,,,
4.85,173.849717444,,,,,,,,,,,
4.86,173.644236484,,,,,,,,,,,
4.87,173.233274566,,,,,,,,,,,
4.88,173.09628726,,,,,,,,,,,
4.89,172.689606194,,,,,,,,,,,
4.9,172.552618888,,,,,,,,,,,
4.91,172.14165697,,,,,,,,,,,
4.92,172.004669663,,,,,,,,,,,
4.93,171.597988598,,,,,,,,,,,
4.94,171.529494945,,,,,,,,,,,
4.95,171.118533027,,,,,,,,,,,
4.96,170.98154572,,,,,,,,,,,
4.97,170.574864655,,,,,,,,,,,
4.98,170.574864655,,,,,,,,,,,
4.99,170.163902737,,,,,,,,,,,
5,170.23239639,,,,,,,,,,,
5.01,169.821434471,,,,,,,,,,,
5.02,169.821434471,,,,,,,,,,,
5.03,169.414753406,,,,,,,,,,,
5.04,169.346259753,,,,,,,,,,,
5.05,169.003791488,,,,,,,,,,,
5.06,168.935297834,,,,,,,,,,,
5.07,168.592829569,,,,,,,,,,,
5.08,168.592829569,,,,,,,,,,,
5.09,168.254642157,,,,,,,,,,,
5.1,168.254642157,,,,,,,,,,,
5.11,168.049161198,,,,,,,,,,,
5.12,168.186148504,,,,,,,,,,,
5.13,167.843680238,,,,,,,,,,,
5.14,167.843680238,,,,,,,,,,,
5.15,167.501211973,,,,,,,,,,,
5.16,167.501211973,,,,,,,,,,,
5.17,167.163024561,,,,,,,,,,,
5.18,167.094530908,,,,,,,,,,,
5.19,166.683568989,,,,,,,,,,,
5.2,166.615075336,,,,,,,,,,,
5.21,166.071406965,,,,,,,,,,,
5.22,166.002913312,,,,,,,,,,,
5.23,165.591951393,,,,,,,,,,,
5.24,165.591951393,,,,,,,,,,,
5.25,165.116776675,,,,,,,,,,,
5.26,164.979789369,,,,,,,,,,,
5.27,164.56882745,,,,,,,,,,,
5.28,164.500333797,,,,,,,,,,,
5.29,164.089371878,,,,,,,,,,,
5.3,164.020878225,,,,,,,,,,,
5.31,163.545703507,,,,,,,,,,,
5.32,163.545703507,,,,,,,,,,,
5.33,163.203235242,,,,,,,,,,,
5.34,163.271728895,,,,,,,,,,,
5.35,162.929260629,,,,,,,,,,,
5.36,162.997754282,,,,,,,,,,,
5.37,162.728060523,,,,,,,,,,,
5.38,162.796554176,,,,,,,,,,,
5.39,162.522579564,,,,,,,,,,,
5.4,162.591073217,,,,,,,,,,,
5.41,162.317098605,,,,,,,,,,,
5.42,162.385592258,,,,,,,,,,,
5.43,162.111617645,,,,,,,,,,,
5.44,162.180111299,,,,,,,,,,,
5.45,161.906136686,,,,,,,,,,,
5.46,161.974630339,,,,,,,,,,,
5.47,161.636442927,,,,,,,,,,,
5.48,161.70493658,,,,,,,,,,,
5.49,161.362468315,,,,,,,,,,,
5.5,161.499455621,,,,,,,,,,,
5.51,161.156987356,,,,,,,,,,,
5.52,161.156987356,,,,,,,,,,,
5.53,160.883012743,,,,,,,,,,,
5.54,160.951506396,,,,,,,,,,,
5.55,160.677531784,,,,,,,,,,,
5.56,160.746025437,,,,,,,,,,,
5.57,160.476331678,,,,,,,,,,,
5.58,160.476331678,,,,,,,,,,,
5.59,160.202357066,,,,,,,,,,,
5.6,160.270850719,,,,,,,,,,,
5.61,159.928382453,,,,,,,,,,,
5.62,159.996876106,,,,,,,,,,,
5.63,159.654407841,,,,,,,,,,,
5.64,159.722901494,,,,,,,,,,,
5.65,159.453207735,,,,,,,,,,,
5.66,159.453207735,,,,,,,,,,,
5.67,159.11073947,,,,,,,,,,,
5.68,159.247726776,,,,,,,,,,,
5.69,158.973752163,,,,,,,,,,,
5.7,159.042245816,,,,,,,,,,,
5.71,158.768271204,,,,,,,,,,,
5.72,158.768271204,,,,,,,,,,,
5.73,158.494296592,,,,,,,,,,,
5.74,158.562790245,,,,,,,,,,,
5.75,158.224602833,,,,,,,,,,,
5.76,158.293096486,,,,,,,,,,,
5.77,158.019121873,,,,,,,,,,,
5.78,158.087615527,,,,,,,,,,,
5.79,157.813640914,,,,,,,,,,,
5.8,157.882134567,,,,,,,,,,,
5.81,157.402678996,,,,,,,,,,,
5.82,157.539666302,,,,,,,,,,,
5.83,157.265691689,,,,,,,,,,,
5.84,157.265691689,,,,,,,,,,,
5.85,156.99599793,,,,,,,,,,,
5.86,157.064491584,,,,,,,,,,,
5.87,156.790516971,,,,,,,,,,,
5.88,156.927504277,,,,,,,,,,,
5.89,156.653529665,,,,,,,,,,,
5.9,156.722023318,,,,,,,,,,,
5.91,156.448048706,,,,,,,,,,,
5.92,156.585036012,,,,,,,,,,,
5.93,156.3110614,,,,,,,,,,,
5.94,156.448048706,,,,,,,,,,,
5.95,156.109861294,,,,,,,,,,,
5.96,156.174074093,,,,,,,,,,,
5.97,155.904380334,,,,,,,,,,,
5.98,156.04136764,,,,,,,,,,,
5.99,155.835886681,,,,,,,,,,,
6,155.904380334,,,,,,,,,,,
6.01,155.698899375,,,,,,,,,,,
6.02,155.904380334,,,,,,,,,,,
6.03,155.698899375,,,,,,,,,,,
6.04,155.835886681,,,,,,,,,,,
6.05,155.561912069,,,,,,,,,,,
6.06,155.630405722,,,,,,,,,,,
6.07,155.35643111,,,,,,,,,,,
6.08,155.424924763,,,,,,,,,,,
6.09,155.15095015,,,,,,,,,,,
6.1,155.219443803,,,,,,,,,,,
6.11,154.949750044,,,,,,,,,,,
6.12,155.082456497,,,,,,,,,,,
6.13,154.744269085,,,,,,,,,,,
6.14,154.812762738,,,,,,,,,,,
6.15,154.538788126,,,,,,,,,,,
6.16,154.607281779,,,,,,,,,,,
6.17,154.264813513,,,,,,,,,,,
6.18,154.40180082,,,,,,,,,,,
6.19,154.059332554,,,,,,,,,,,
6.2,154.19631986,,,,,,,,,,,
6.21,153.858132448,,,,,,,,,,,
6.22,153.922345248,,,,,,,,,,,
6.23,153.652651489,,,,,,,,,,,
6.24,153.721145142,,,,,,,,,,,
6.25,153.44717053,,,,,,,,,,,
6.26,153.515664183,,,,,,,,,,,
6.27,153.24168957,,,,,,,,,,,
