"Latest: Time (s)","Latest: Cuff Pressure (mm Hg)","Latest: Mean Arterial Pressure (mm Hg)","Latest: Systolic Pressure (mm Hg)","Latest: Diastolic Pressure (mm Hg)","Latest: Oscillation Peaks (mm Hg)","Latest: Peak Detection (mm Hg)","Latest: Pulse Rate (BPM)"," : Mean - Cumulative (mm Hg)"," : Systolic - Cumulative (mm Hg)"," : Diastolic - Cumulative (mm Hg)"," : Data Collection Run"," : Pulse - Cumulative (bpm)"
3.23,52.1193724915,,,,,,,,,,,
3.24,56.4173492228,,,,,,,,,,,
3.25,59.8976829704,,,,,,,,,,,
3.26,63.2410294118,,,,,,,,,,,
3.27,65.6297455633,,,,,,,,,,,
3.28,67.9499680616,,,,,,,,,,,
3.29,69.0415856577,,,,,,,,,,,
3.3,69.9277222946,,,,,,,,,,,
3.31,69.448266723,,,,,,,,,,,
3.32,69.1100793108,,,,,,,,,,,
3.33,68.1554490209,,,,,,,,,,,
3.34,66.9953377717,,,,,,,,,,,
3.35,65.2187836447,,,,,,,,,,,
3.36,63.9901787424,,,,,,,,,,,
3.37,62.4918800811,,,,,,,,,,,
3.38,61.400262485,,,,,,,,,,,
3.39,60.0346702766,,,,,,,,,,,
3.4,59.0800399866,,,,,,,,,,,
3.41,57.7829414313,,,,,,,,,,,
3.42,57.1664985535,,,,,,,,,,,
3.43,56.2803619166,,,,,,,,,,,
3.44,55.8051871983,,,,,,,,,,,
3.45,54.9147697082,,,,,,,,,,,
3.46,54.508088643,,,,,,,,,,,
3.47,53.8231521121,,,,,,,,,,,
3.48,53.4849647,,,,,,,,,,,
3.49,52.5945472098,,,,,,,,,,,
3.5,52.3248534508,,,,,,,,,,,
3.51,51.6399169199,,,,,,,,,,,
3.52,51.3659423075,,,,,,,,,,,
3.53,50.8222739361,,,,,,,,,,,
3.54,50.6852866299,,,,,,,,,,,
3.55,50.0046309524,,,,,,,,,,,
3.56,49.8676436462,,,,,,,,,,,
3.57,49.3196944215,,,,,,,,,,,
3.58,49.1827071153,,,,,,,,,,,
3.59,48.6390387439,,,,,,,,,,,
3.6,48.5020514377,,,,,,,,,,,
3.61,48.0225958661,,,,,,,,,,,
3.62,47.8898894133,,,,,,,,,,,
3.63,47.3419401885,,,,,,,,,,,
3.64,47.8898894133,,,,,,,,,,,
3.65,48.9130133563,,,,,,,,,,,
3.66,51.3017295077,,,,,,,,,,,
3.67,54.3711013368,,,,,,,,,,,
3.68,58.5320907619,,,,,,,,,,,
3.69,62.5603737342,,,,,,,,,,,
3.7,66.9268441186,,,,,,,,,,,
3.71,70.6083779722,,,,,,,,,,,
3.72,73.9517244135,,,,,,,,,,,
3.73,76.4774278712,,,,,,,,,,,
3.74,79.140118635,,,,,,,,,,,
3.75,80.3687235373,,,,,,,,,,,
3.76,80.5057108435,,,,,,,,,,,
3.77,78.6606630634,,,,,,,,,,,
3.78,77.7745264266,,,,,,,,,,,
3.79,76.1349596058,,,,,,,,,,,
3.8,74.7736482506,,,,,,,,,,,
3.81,73.271068736,,,,,,,,,,,
3.82,72.5904130584,,,,,,,,,,,
3.83,71.4987954623,,,,,,,,,,,
3.84,70.8138589314,,,,,,,,,,,
3.85,69.7907349884,,,,,,,,,,,
3.86,69.1785729639,,,,,,,,,,,
3.87,68.2196618207,,,,,,,,,,,
3.88,67.7444871024,,,,,,,,,,,
3.89,66.7898568125,,,,,,,,,,,
3.9,66.2419075877,,,,,,,,,,,
3.91,65.2187836447,,,,,,,,,,,
3.92,64.8763153793,,,,,,,,,,,
3.93,64.0586723955,,,,,,,,,,,
3.94,62.7615738402,,,,,,,,,,,
3.95,61.1947815258,,,,,,,,,,,
3.96,61.400262485,,,,,,,,,,,
3.97,60.5098449949,,,,,,,,,,,
3.98,60.3728576887,,,,,,,,,,,
3.99,59.7606956642,,,,,,,,,,,
4,59.4182273988,,,,,,,,,,,
4.01,56.554336529,,,,,,,,,,,
4.02,57.0980049004,,,,,,,,,,,
4.03,56.4858428759,,,,,,,,,,,
4.04,56.3488555697,,,,,,,,,,,
4.05,56.0063873043,,,,,,,,,,,
4.06,55.8693999981,,,,,,,,,,,
4.07,55.7366935452,,,,,,,,,,,
4.08,57.0295112473,,,,,,,,,,,
4.09,58.9430526805,,,,,,,,,,,
4.1,62.4918800811,,,,,,,,,,,
4.11,66.447388547,,,,,,,,,,,
4.12,71.22482085,,,,,,,,,,,
4.13,75.6597848875,,,,,,,,,,,
4.14,80.2317362311,,,,,,,,,,,
4.15,84.1187510439,,,,,,,,,,,
4.16,88.2840213224,,,,,,,,,,,
4.17,91.2164058452,,,,,,,,,,,
4.18,93.9475902622,,,,,,,,,,,
4.19,95.4458889235,,,,,,,,,,,
4.2,96.3363064136,,,,,,,,,,,
4.21,95.7883571889,,,,,,,,,,,
4.22,94.9022205521,,,,,,,,,,,
4.23,93.4681346905,,,,,,,,,,,
4.24,91.9655551759,,,,,,,,,,,
4.25,90.6042438208,,,,,,,,,,,
4.26,89.7138263306,,,,,,,,,,,
4.27,88.6907023876,,,,,,,,,,,
4.28,88.1470340162,,,,,,,,,,,
4.29,87.1239100732,,,,,,,,,,,
4.3,86.5759608485,,,,,,,,,,,
4.31,85.6898242116,,,,,,,,,,,
4.32,85.1418749869,,,,,,,,,,,
4.33,84.187244697,,,,,,,,,,,
4.34,83.7120699787,,,,,,,,,,,
4.35,82.7574396888,,,,,,,,,,,
4.36,82.4149714233,,,,,,,,,,,
4.37,81.6658220927,,,,,,,,,,,
4.38,81.2548601741,,,,,,,,,,,
4.39,80.3687235373,,,,,,,,,,,
4.4,80.0262552719,,,,,,,,,,,
4.41,79.0031313288,,,,,,,,,,,
4.42,78.3224756513,,,,,,,,,,,
4.43,76.6829088305,,,,,,,,,,,
4.44,75.5912912344,,,,,,,,,,,
4.45,73.4765496952,,,,,,,,,,,
4.46,71.22482085,,,,,,,,,,,
4.47,70.6768716252,,,,,,,,,,,
4.48,70.2016969069,,,,,,,,,,,
4.49,69.5852540291,,,,,,,,,,,
4.5,69.448266723,,,,,,,,,,,
4.51,68.9730920047,,,,,,,,,,,
4.52,68.9045983516,,,,,,,,,,,
4.53,69.3797730699,,,,,,,,,,,
4.54,71.293314503,,,,,,,,,,,
4.55,73.8190179607,,,,,,,,,,,
4.56,77.7060327735,,,,,,,,,,,
4.57,81.6658220927,,,,,,,,,,,
4.58,85.963798824,,,,,,,,,,,
4.59,90.3302692084,,,,,,,,,,,
4.6,94.4912586336,,,,,,,,,,,
4.61,98.1770733404,,,,,,,,,,,
4.62,101.520419782,,,,,,,,,,,
4.63,103.772148627,,,,,,,,,,,
4.64,105.681409207,,,,,,,,,,,
4.65,106.229358432,,,,,,,,,,,
4.66,106.434839391,,,,,,,,,,,
4.67,105.544421901,,,,,,,,,,,
4.68,104.521297958,,,,,,,,,,,
4.69,103.224199402,,,,,,,,,,,
4.7,102.475050072,,,,,,,,,,,
4.71,101.520419782,,,,,,,,,,,
4.72,101.04096421,,,,,,,,,,,
4.73,100.223321226,,,,,,,,,,,
4.74,99.880852961,,,,,,,,,,,
4.75,99.1317036303,,,,,,,,,,,
4.76,98.857729018,,,,,,,,,,,
4.77,98.2455669935,,,,,,,,,,,
4.78,98.0400860342,,,,,,,,,,,
4.79,97.4279240097,,,,,,,,,,,
4.8,97.2224430505,,,,,,,,,,,
4.81,96.6744938258,,,,,,,,,,,
4.82,96.4005192134,,,,,,,,,,,
4.83,95.9253444951,,,,,,,,,,,
4.84,95.7883571889,,,,,,,,,,,
4.85,95.3773952704,,,,,,,,,,,
4.86,95.3089016173,,,,,,,,,,,
4.87,94.833726899,,,,,,,,,,,
4.88,94.6967395928,,,,,,,,,,,
4.89,94.3542713274,,,,,,,,,,,
4.9,94.2857776743,,,,,,,,,,,
4.91,93.810602956,,,,,,,,,,,
4.92,93.810602956,,,,,,,,,,,
4.93,93.3996410375,,,,,,,,,,,
4.94,93.4681346905,,,,,,,,,,,
4.95,93.1256664251,,,,,,,,,,,
4.96,93.3311473844,,,,,,,,,,,
4.97,93.1256664251,,,,,,,,,,,
4.98,93.3311473844,,,,,,,,,,,
4.99,93.1256664251,,,,,,,,,,,
5,93.3311473844,,,,,,,,,,,
5.01,93.1256664251,,,,,,,,,,,
5.02,93.2626537313,,,,,,,,,,,
5.03,93.8790966091,,,,,,,,,,,
5.04,96.4005192134,,,,,,,,,,,
5.05,99.880852961,,,,,,,,,,,
5.06,104.384310652,,,,,,,,,,,
5.07,109.093249301,,,,,,,,,,,
5.08,113.939175257,,,,,,,,,,,
5.09,118.237151989,,,,,,,,,,,
5.1,122.329647761,,,,,,,,,,,
5.11,125.540287749,,,,,,,,,,,
5.12,128.130204007,,,,,,,,,,,
5.13,129.358808909,,,,,,,,,,,
5.14,129.769770828,,,,,,,,,,,
5.15,129.15332795,,,,,,,,,,,
5.16,128.335684966,,,,,,,,,,,
5.17,126.970092758,,,,,,,,,,,
5.18,126.152449774,,,,,,,,,,,
5.19,125.197819484,,,,,,,,,,,
5.2,124.718363912,,,,,,,,,,,
5.21,123.900720929,,,,,,,,,,,
5.22,123.558252663,,,,,,,,,,,
5.23,122.877596986,,,,,,,,,,,
5.24,122.398141414,,,,,,,,,,,
5.25,121.785979389,,,,,,,,,,,
5.26,121.648992083,,,,,,,,,,,
5.27,120.968336406,,,,,,,,,,,
5.28,120.8313491,,,,,,,,,,,
5.29,120.214906222,,,,,,,,,,,
5.3,120.077918916,,,,,,,,,,,
5.31,119.602744197,,,,,,,,,,,
5.32,119.465756891,,,,,,,,,,,
5.33,118.986301319,,,,,,,,,,,
5.34,118.853594867,,,,,,,,,,,
5.35,118.374139295,,,,,,,,,,,
5.36,118.237151989,,,,,,,,,,,
5.37,117.82619007,,,,,,,,,,,
5.38,117.693483617,,,,,,,,,,,
5.39,117.214028046,,,,,,,,,,,
5.4,117.145534393,,,,,,,,,,,
5.41,116.734572474,,,,,,,,,,,
5.42,116.670359674,,,,,,,,,,,
5.43,116.259397756,,,,,,,,,,,
5.44,116.190904103,,,,,,,,,,,
5.45,115.779942184,,,,,,,,,,,
5.46,115.779942184,,,,,,,,,,,
5.47,115.441754772,,,,,,,,,,,
5.48,115.711448531,,,,,,,,,,,
5.49,117.008547087,,,,,,,,,,,
5.5,120.214906222,,,,,,,,,,,
5.51,124.311682847,,,,,,,,,,,
5.52,129.358808909,,,,,,,,,,,
5.53,134.341722171,,,,,,,,,,,
5.54,139.32035458,,,,,,,,,,,
5.55,143.554118512,,,,,,,,,,,
5.56,147.441133325,,,,,,,,,,,
5.57,150.309305048,,,,,,,,,,,
5.58,152.150071974,,,,,,,,,,,
5.59,152.49254024,,,,,,,,,,,
5.6,152.287059281,,,,,,,,,,,
5.61,150.989960725,,,,,,,,,,,
5.62,150.377798701,,,,,,,,,,,
5.63,149.354674758,,,,,,,,,,,
5.64,148.73823188,,,,,,,,,,,
5.65,147.989082549,,,,,,,,,,,
5.66,147.509626978,,,,,,,,,,,
5.67,146.897464953,,,,,,,,,,,
5.68,146.623490341,,,,,,,,,,,
5.69,145.942834663,,,,,,,,,,,
5.7,145.805847357,,,,,,,,,,,
5.71,145.257898132,,,,,,,,,,,
5.72,145.189404479,,,,,,,,,,,
5.73,144.714229761,,,,,,,,,,,
5.74,144.577242455,,,,,,,,,,,
5.75,144.02929323,,,,,,,,,,,
5.76,143.892305924,,,,,,,,,,,
5.77,143.417131206,,,,,,,,,,,
5.78,143.280143899,,,,,,,,,,,
5.79,142.732194675,,,,,,,,,,,
5.8,142.530994569,,,,,,,,,,,
5.81,142.051538997,,,,,,,,,,,
5.82,141.983045344,,,,,,,,,,,
5.83,141.439376973,,,,,,,,,,,
5.84,141.37088332,,,,,,,,,,,
5.85,140.959921401,,,,,,,,,,,
5.86,140.891427748,,,,,,,,,,,
5.87,140.480465829,,,,,,,,,,,
5.88,140.411972176,,,,,,,,,,,
5.89,140.005291111,,,,,,,,,,,
5.9,139.936797458,,,,,,,,,,,
5.91,139.525835539,,,,,,,,,,,
5.92,139.525835539,,,,,,,,,,,
5.93,139.119154474,,,,,,,,,,,
5.94,139.119154474,,,,,,,,,,,
5.95,138.708192556,,,,,,,,,,,
5.96,138.708192556,,,,,,,,,,,
5.97,138.36572429,,,,,,,,,,,
5.98,138.36572429,,,,,,,,,,,
5.99,138.091749678,,,,,,,,,,,
6,138.027536878,,,,,,,,,,,
6.01,137.685068613,,,,,,,,,,,
6.02,137.753562266,,,,,,,,,,,
6.03,137.342600347,,,,,,,,,,,
6.04,137.342600347,,,,,,,,,,,
6.05,137.000132082,,,,,,,,,,,
6.06,137.000132082,,,,,,,,,,,
6.07,136.66194467,,,,,,,,,,,
6.08,136.730438323,,,,,,,,,,,
6.09,136.387970057,,,,,,,,,,,
6.1,136.387970057,,,,,,,,,,,
6.11,135.977008139,,,,,,,,,,,
6.12,135.977008139,,,,,,,,,,,
6.13,135.638820727,,,,,,,,,,,
6.14,135.70731438,,,,,,,,,,,
6.15,135.364846114,,,,,,,,,,,
6.16,135.433339767,,,,,,,,,,,
6.17,135.090871502,,,,,,,,,,,
6.18,135.296352461,,,,,,,,,,,
6.19,135.840020833,,,,,,,,,,,
6.2,137.342600347,,,,,,,,,,,
