"Latest: Time (s)","Latest: Cuff Pressure (mm Hg)","Latest: Mean Arterial Pressure (mm Hg)","Latest: Systolic Pressure (mm Hg)","Latest: Diastolic Pressure (mm Hg)","Latest: Oscillation Peaks (mm Hg)","Latest: Peak Detection (mm Hg)","Latest: Pulse Rate (BPM)"," : Mean - Cumulative (mm Hg)"," : Systolic - Cumulative (mm Hg)"," : Diastolic - Cumulative (mm Hg)"," : Data Collection Run"," : Pulse - Cumulative (bpm)"
0,1.62670760509,86.5759608485,118.648113907,68.9045983516,,,198.230088496,86.5759608485,118.648113907,68.9045983516,"Latest",198.230088496
0.01,1.42122664582,,,,,,,,,,,
0.02,1.62670760509,,,,,,,,,,,
0.03,1.42122664582,,,,,,,,,,,
0.04,1.62670760509,,,,,,,,,,,
0.05,1.42122664582,,,,,,,,,,,
0.06,1.62670760509,,,,,,,,,,,
0.07,1.42122664582,,,,,,,,,,,
0.08,1.62670760509,,,,,,,,,,,
0.09,1.42122664582,,,,,,,,,,,
0.1,1.62670760509,,,,,,,,,,,
0.11,1.42122664582,,,,,,,,,,,
0.12,1.62670760509,,,,,,,,,,,
0.13,1.42122664582,,,,,,,,,,,
0.14,1.62670760509,,,,,,,,,,,
0.15,1.42122664582,,,,,,,,,,,
0.16,1.62670760509,,,,,,,,,,,
0.17,1.42122664582,,,,,,,,,,,
0.18,1.62670760509,,,,,,,,,,,
0.19,1.42122664582,,,,,,,,,,,
0.2,1.62670760509,,,,,,,,,,,
0.21,1.42122664582,,,,,,,,,,,
0.22,1.62670760509,,,,,,,,,,,
0.23,1.42122664582,,,,,,,,,,,
0.24,1.62670760509,,,,,,,,,,,
0.25,1.42122664582,,,,,,,,,,,
0.26,1.62670760509,,,,,,,,,,,
0.27,1.42122664582,,,,,,,,,,,
0.28,1.62670760509,,,,,,,,,,,
0.29,1.42122664582,,,,,,,,,,,
0.3,1.62670760509,,,,,,,,,,,
0.31,1.42122664582,,,,,,,,,,,
0.32,1.62670760509,,,,,,,,,,,
0.33,1.42122664582,,,,,,,,,,,
0.34,1.62670760509,,,,,,,,,,,
0.35,1.42122664582,,,,,,,,,,,
0.36,1.62670760509,,,,,,,,,,,
0.37,1.42122664582,,,,,,,,,,,
0.38,1.558213952,,,,,,,,,,,
0.39,1.42122664582,,,,,,,,,,,
0.4,1.62670760509,,,,,,,,,,,
0.41,1.42122664582,,,,,,,,,,,
0.42,1.62670760509,,,,,,,,,,,
0.43,1.42122664582,,,,,,,,,,,
0.44,1.62670760509,,,,,,,,,,,
0.45,1.42122664582,,,,,,,,,,,
0.46,1.62670760509,,,,,,,,,,,
0.47,1.42122664582,,,,,,,,,,,
0.48,1.62670760509,,,,,,,,,,,
0.49,1.35273299273,,,,,,,,,,,
0.5,1.558213952,,,,,,,,,,,
0.51,1.42122664582,,,,,,,,,,,
0.52,1.62670760509,,,,,,,,,,,
0.53,1.35273299273,,,,,,,,,,,
0.54,1.62670760509,,,,,,,,,,,
0.55,1.42122664582,,,,,,,,,,,
0.56,1.558213952,,,,,,,,,,,
0.57,1.35273299273,,,,,,,,,,,
0.58,1.62670760509,,,,,,,,,,,
0.59,1.42122664582,,,,,,,,,,,
0.6,1.62670760509,,,,,,,,,,,
0.61,1.42122664582,,,,,,,,,,,
0.62,1.558213952,,,,,,,,,,,
0.63,1.42122664582,,,,,,,,,,,
0.64,1.558213952,,,,,,,,,,,
0.65,1.42122664582,,,,,,,,,,,
0.66,1.62670760509,,,,,,,,,,,
0.67,1.42122664582,,,,,,,,,,,
0.68,1.62670760509,,,,,,,,,,,
0.69,1.35273299273,,,,,,,,,,,
0.7,1.558213952,,,,,,,,,,,
0.71,1.35273299273,,,,,,,,,,,
0.72,1.558213952,,,,,,,,,,,
0.73,1.35273299273,,,,,,,,,,,
0.74,1.558213952,,,,,,,,,,,
0.75,1.28423933964,,,,,,,,,,,
0.76,1.558213952,,,,,,,,,,,
0.77,1.28423933964,,,,,,,,,,,
0.78,1.48972029891,,,,,,,,,,,
0.79,1.28423933964,,,,,,,,,,,
0.8,1.48972029891,,,,,,,,,,,
0.81,1.28423933964,,,,,,,,,,,
0.82,1.48972029891,,,,,,,,,,,
0.83,1.35273299273,,,,,,,,,,,
0.84,1.48972029891,,,,,,,,,,,
0.85,1.28423933964,,,,,,,,,,,
0.86,1.48972029891,,,,,,,,,,,
0.87,1.28423933964,,,,,,,,,,,
0.88,1.48972029891,,,,,,,,,,,
0.89,1.28423933964,,,,,,,,,,,
0.9,1.48972029891,,,,,,,,,,,
0.91,1.28423933964,,,,,,,,,,,
0.92,1.48972029891,,,,,,,,,,,
0.93,1.28423933964,,,,,,,,,,,
0.94,1.48972029891,,,,,,,,,,,
0.95,1.35273299273,,,,,,,,,,,
0.96,1.558213952,,,,,,,,,,,
0.97,1.35273299273,,,,,,,,,,,
0.98,1.62670760509,,,,,,,,,,,
0.99,1.48972029891,,,,,,,,,,,
1,1.82790771103,,,,,,,,,,,
1.01,1.89640136412,,,,,,,,,,,
1.02,2.44435058883,,,,,,,,,,,
1.03,2.85531250737,,,,,,,,,,,
1.04,3.7414491442,,,,,,,,,,,
1.05,4.21662386251,,,,,,,,,,,
1.06,5.17125415243,,,,,,,,,,,
1.07,5.92468433641,,,,,,,,,,,
1.08,7.15328923869,,,,,,,,,,,
1.09,8.10791952861,,,,,,,,,,,
1.1,9.8116991492,,,,,,,,,,,
1.11,11.1772913577,,,,,,,,,,,
1.12,13.0865519375,,,,,,,,,,,
1.13,14.7946124114,,,,,,,,,,,
1.14,16.7723666443,,,,,,,,,,,
1.15,18.6174144244,,,,,,,,,,,
1.16,20.4581813512,,,,,,,,,,,
1.17,21.8922672127,,,,,,,,,,,
1.18,23.6645404864,,,,,,,,,,,
1.19,24.6876644294,,,,,,,,,,,
1.2,24.0070087519,,,,,,,,,,,
1.21,18.274946159,,,,,,,,,,,
1.22,17.6585032812,,,,,,,,,,,
1.23,18.0694651997,,,,,,,,,,,
1.24,18.1379588528,,,,,,,,,,,
1.25,17.5900096281,,,,,,,,,,,
1.26,17.1833285629,,,,,,,,,,,
1.27,16.498392032,,,,,,,,,,,
1.28,16.1602046199,,,,,,,,,,,
1.29,15.2697871297,,,,,,,,,,,
1.3,15.0685870238,,,,,,,,,,,
1.31,14.5206377991,,,,,,,,,,,
1.32,14.2466631867,,,,,,,,,,,
1.33,13.8399821215,,,,,,,,,,,
1.34,13.7714884684,,,,,,,,,,,
1.35,13.429020203,,,,,,,,,,,
1.36,13.5660075091,,,,,,,,,,,
1.37,13.429020203,,,,,,,,,,,
1.38,13.6345011622,,,,,,,,,,,
1.39,13.2235392437,,,,,,,,,,,
1.4,13.1550455906,,,,,,,,,,,
1.41,12.6798708723,,,,,,,,,,,
1.42,12.6798708723,,,,,,,,,,,
1.43,12.3374026068,,,,,,,,,,,
1.44,12.3374026068,,,,,,,,,,,
1.45,12.0634279945,,,,,,,,,,,
1.46,12.0634279945,,,,,,,,,,,
1.47,11.7937342355,,,,,,,,,,,
1.48,11.7937342355,,,,,,,,,,,
1.49,11.5197596231,,,,,,,,,,,
1.5,11.7252405824,,,,,,,,,,,
1.51,11.45126597,,,,,,,,,,,
1.52,11.5882532762,,,,,,,,,,,
1.53,11.3827723169,,,,,,,,,,,
1.54,11.45126597,,,,,,,,,,,
1.55,11.2457850107,,,,,,,,,,,
1.56,11.45126597,,,,,,,,,,,
1.57,11.2457850107,,,,,,,,,,,
1.58,11.45126597,,,,,,,,,,,
1.59,11.2457850107,,,,,,,,,,,
1.6,11.3827723169,,,,,,,,,,,
1.61,11.1772913577,,,,,,,,,,,
1.62,11.3827723169,,,,,,,,,,,
1.63,11.2457850107,,,,,,,,,,,
1.64,11.45126597,,,,,,,,,,,
1.65,11.2457850107,,,,,,,,,,,
1.66,11.45126597,,,,,,,,,,,
1.67,11.3142786638,,,,,,,,,,,
1.68,11.7252405824,,,,,,,,,,,
1.69,11.7937342355,,,,,,,,,,,
1.7,12.474389913,,,,,,,,,,,
1.71,12.8853518316,,,,,,,,,,,
1.72,13.8399821215,,,,,,,,,,,
1.73,14.6576251052,,,,,,,,,,,
1.74,16.1602046199,,,,,,,,,,,
1.75,17.4573031752,,,,,,,,,,,
1.76,19.5035510613,,,,,,,,,,,
1.77,21.1388370288,,,,,,,,,,,
1.78,23.2535785679,,,,,,,,,,,
1.79,25.0301326949,,,,,,,,,,,
1.8,27.3503551933,,,,,,,,,,,
1.81,29.4650967324,,,,,,,,,,,
1.82,31.99080019,,,,,,,,,,,
1.83,34.1055417291,,,,,,,,,,,
1.84,36.6312451868,,,,,,,,,,,
1.85,38.4720121135,,,,,,,,,,,
1.86,40.107298081,,,,,,,,,,,
1.87,40.9977155712,,,,,,,,,,,
1.88,41.6783712488,,,,,,,,,,,
1.89,41.1989156771,,,,,,,,,,,
1.9,40.6552473058,,,,,,,,,,,
1.91,39.5636297096,,,,,,,,,,,
1.92,38.8829740321,,,,,,,,,,,
1.93,37.7228627829,,,,,,,,,,,
1.94,37.037926252,,,,,,,,,,,
1.95,36.2202832683,,,,,,,,,,,
1.96,35.8093213497,,,,,,,,,,,
1.97,35.0601720191,,,,,,,,,,,
1.98,35.0601720191,,,,,,,,,,,
1.99,34.8546910598,,,,,,,,,,,
2,34.7177037536,,,,,,,,,,,
2.01,33.9000607699,,,,,,,,,,,
2.02,33.4206051982,,,,,,,,,,,
2.03,32.7399495207,,,,,,,,,,,
2.04,32.7399495207,,,,,,,,,,,
2.05,32.3289876021,,,,,,,,,,,
2.06,32.3289876021,,,,,,,,,,,
2.07,31.7853192308,,,,,,,,,,,
2.08,31.7853192308,,,,,,,,,,,
2.09,31.3743573122,,,,,,,,,,,
2.1,31.4428509653,,,,,,,,,,,
2.11,31.1003826999,,,,,,,,,,,
2.12,31.168876353,,,,,,,,,,,
2.13,30.8306889408,,,,,,,,,,,
2.14,30.8991825939,,,,,,,,,,,
2.15,30.5567143285,,,,,,,,,,,
2.16,30.6252079816,,,,,,,,,,,
2.17,30.4197270223,,,,,,,,,,,
2.18,30.5567143285,,,,,,,,,,,
2.19,30.2827397161,,,,,,,,,,,
2.2,30.5567143285,,,,,,,,,,,
2.21,30.3512333692,,,,,,,,,,,
2.22,30.6252079816,,,,,,,,,,,
2.23,30.4197270223,,,,,,,,,,,
2.24,30.7621952877,,,,,,,,,,,
2.25,30.6252079816,,,,,,,,,,,
2.26,31.1003826999,,,,,,,,,,,
2.27,31.5113446184,,,,,,,,,,,
2.28,32.6714558676,,,,,,,,,,,
2.29,33.6945798106,,,,,,,,,,,
2.3,35.7408276966,,,,,,,,,,,
2.31,37.7228627829,,,,,,,,,,,
2.32,40.4497663465,,,,,,,,,,,
2.33,43.0439634572,,,,,,,,,,,
2.34,46.1818289394,,,,,,,,,,,
2.35,49.1142134622,,,,,,,,,,,
2.36,52.5260535567,,,,,,,,,,,
2.37,55.8051871983,,,,,,,,,,,
2.38,59.6922020111,,,,,,,,,,,
2.39,63.0355484525,,,,,,,,,,,
2.4,66.5158822001,,,,,,,,,,,
2.41,69.1785729639,,,,,,,,,,,
2.42,71.7684892213,,,,,,,,,,,
2.43,73.2025750829,,,,,,,,,,,
2.44,74.0887117197,,,,,,,,,,,
2.45,73.5450433483,,,,,,,,,,,
2.46,72.8601068174,,,,,,,,,,,
2.47,71.5672891154,,,,,,,,,,,
2.48,70.4756715193,,,,,,,,,,,
2.49,68.9045983516,,,,,,,,,,,
2.5,68.0184617147,,,,,,,,,,,
2.51,66.7213631594,,,,,,,,,,,
2.52,66.0364266285,,,,,,,,,,,
2.53,65.0133026855,,,,,,,,,,,
2.54,64.7436089264,,,,,,,,,,,
2.55,64.401140661,,,,,,,,,,,
2.56,64.1271660486,,,,,,,,,,,
2.57,62.8985611463,,,,,,,,,,,
2.58,62.1494118157,,,,,,,,,,,
2.59,61.1947815258,,,,,,,,,,,
2.6,61.0577942196,,,,,,,,,,,
2.61,60.5098449949,,,,,,,,,,,
2.62,60.3086448889,,,,,,,,,,,
2.63,59.7606956642,,,,,,,,,,,
2.64,59.623708358,,,,,,,,,,,
2.65,59.2127464395,,,,,,,,,,,
2.66,59.1485336397,,,,,,,,,,,
2.67,58.8060653743,,,,,,,,,,,
2.68,58.8745590274,,,,,,,,,,,
2.69,58.5320907619,,,,,,,,,,,
2.7,58.6690780681,,,,,,,,,,,
2.71,58.3951034558,,,,,,,,,,,
2.72,58.4635971088,,,,,,,,,,,
2.73,58.1211288434,,,,,,,,,,,
2.74,58.1896224965,,,,,,,,,,,
2.75,57.7829414313,,,,,,,,,,,
2.76,57.7829414313,,,,,,,,,,,
2.77,57.3719795127,,,,,,,,,,,
2.78,57.3719795127,,,,,,,,,,,
2.79,57.0295112473,,,,,,,,,,,
2.8,57.0295112473,,,,,,,,,,,
2.81,56.6913238352,,,,,,,,,,,
2.82,56.7598174883,,,,,,,,,,,
2.83,56.4173492228,,,,,,,,,,,
2.84,56.4858428759,,,,,,,,,,,
2.85,56.2118682635,,,,,,,,,,,
2.86,56.2803619166,,,,,,,,,,,
2.87,56.0063873043,,,,,,,,,,,
2.88,56.1433746105,,,,,,,,,,,
2.89,55.8051871983,,,,,,,,,,,
2.9,56.0063873043,,,,,,,,,,,
2.91,55.7366935452,,,,,,,,,,,
2.92,55.8693999981,,,,,,,,,,,
2.93,55.5997062391,,,,,,,,,,,
2.94,55.8051871983,,,,,,,,,,,
2.95,55.5997062391,,,,,,,,,,,
2.96,56.0063873043,,,,,,,,,,,
2.97,56.0063873043,,,,,,,,,,,
2.98,56.6913238352,,,,,,,,,,,
2.99,57.4404731658,,,,,,,,,,,
3,59.1485336397,,,,,,,,,,,
3.01,60.9893005665,,,,,,,,,,,
3.02,63.7162041301,,,,,,,,,,,
3.03,66.2419075877,,,,,,,,,,,
3.04,69.3797730699,,,,,,,,,,,
3.05,72.3849320991,,,,,,,,,,,
3.06,76.070746806,,,,,,,,,,,
3.07,79.6837870064,,,,,,,,,,,
3.08,83.6435763256,,,,,,,,,,,
3.09,87.2608973794,,,,,,,,,,,
3.1,91.6273677638,,,,,,,,,,,
3.11,95.3773952704,,,,,,,,,,,
3.12,99.4056782427,,,,,,,,,,,
3.13,102.88601199,,,,,,,,,,,
3.14,106.636039497,,,,,,,,,,,
3.15,109.298730261,,,,,,,,,,,
3.16,111.687446412,,,,,,,,,,,
3.17,112.916051314,,,,,,,,,,,
3.18,113.528213339,,,,,,,,,,,
3.19,113.25851958,,,,,,,,,,,
3.2,112.847557661,,,,,,,,,,,
3.21,111.755940065,,,,,,,,,,,
3.22,110.869803428,,,,,,,,,,,
3.23,109.435717567,,,,,,,,,,,
3.24,108.54958093,,,,,,,,,,,
3.25,107.252482375,,,,,,,,,,,
3.26,106.503333044,,,,,,,,,,,
3.27,105.206234489,,,,,,,,,,,
3.28,104.589791611,,,,,,,,,,,
3.29,103.772148627,,,,,,,,,,,
3.3,103.361186709,,,,,,,,,,,
3.31,102.269569112,,,,,,,,,,,
3.32,101.520419782,,,,,,,,,,,
3.33,100.497295839,,,,,,,,,,,
3.34,100.017840267,,,,,,,,,,,
3.35,99.2686909365,,,,,,,,,,,
3.36,98.857729018,,,,,,,,,,,
3.37,98.1770733404,,,,,,,,,,,
3.38,97.9715923811,,,,,,,,,,,
3.39,97.4279240097,,,,,,,,,,,
3.4,97.2909367036,,,,,,,,,,,
3.41,96.7429874789,,,,,,,,,,,
3.42,96.5375065196,,,,,,,,,,,
3.43,95.9938381482,,,,,,,,,,,
3.44,95.7883571889,,,,,,,,,,,
3.45,95.3089016173,,,,,,,,,,,
3.46,95.3089016173,,,,,,,,,,,
3.47,94.9022205521,,,,,,,,,,,
3.48,94.9707142052,,,,,,,,,,,
3.49,94.7652332459,,,,,,,,,,,
3.5,94.9707142052,,,,,,,,,,,
3.51,94.7652332459,,,,,,,,,,,
3.52,94.9707142052,,,,,,,,,,,
3.53,94.6282459397,,,,,,,,,,,
3.54,94.6967395928,,,,,,,,,,,
3.55,94.3542713274,,,,,,,,,,,
3.56,94.4227649805,,,,,,,,,,,
3.57,94.0160839153,,,,,,,,,,,
3.58,94.0845775683,,,,,,,,,,,
3.59,93.6736156498,,,,,,,,,,,
3.6,93.7421093029,,,,,,,,,,,
3.61,93.3996410375,,,,,,,,,,,
3.62,93.4681346905,,,,,,,,,,,
3.63,93.1256664251,,,,,,,,,,,
3.64,93.1941600782,,,,,,,,,,,
3.65,92.8559726661,,,,,,,,,,,
3.66,92.9244663191,,,,,,,,,,,
3.67,92.5819980537,,,,,,,,,,,
3.68,92.7189853599,,,,,,,,,,,
3.69,92.3765170944,,,,,,,,,,,
3.7,92.3765170944,,,,,,,,,,,
3.71,92.1025424821,,,,,,,,,,,
3.72,92.1710361352,,,,,,,,,,,
3.73,91.832848723,,,,,,,,,,,
3.74,91.832848723,,,,,,,,,,,
3.75,91.4903804576,,,,,,,,,,,
3.76,91.6273677638,,,,,,,,,,,
3.77,91.2164058452,,,,,,,,,,,
3.78,91.2848994983,,,,,,,,,,,
3.79,91.010924886,,,,,,,,,,,
3.8,91.0794185391,,,,,,,,,,,
3.81,90.7412311269,,,,,,,,,,,
3.82,90.8739375798,,,,,,,,,,,
3.83,90.6042438208,,,,,,,,,,,
3.84,90.6727374739,,,,,,,,,,,
3.85,90.3987628615,,,,,,,,,,,
3.86,90.5357501677,,,,,,,,,,,
3.87,90.3302692084,,,,,,,,,,,
3.88,90.7412311269,,,,,,,,,,,
3.89,91.0794185391,,,,,,,,,,,
3.9,91.76435507,,,,,,,,,,,
3.91,93.1941600782,,,,,,,,,,,
3.92,95.9253444951,,,,,,,,,,,
3.93,99.0632099772,,,,,,,,,,,
3.94,103.022999296,,,,,,,,,,,
3.95,107.320976028,,,,,,,,,,,
3.96,111.961421025,,,,,,,,,,,
3.97,116.327891409,,,,,,,,,,,
3.98,120.8313491,,,,,,,,,,,
3.99,125.129325831,,,,,,,,,,,
4,129.701277175,,,,,,,,,,,
4.01,133.793772947,,,,,,,,,,,
4.02,137.753562266,,,,,,,,,,,
4.03,140.959921401,,,,,,,,,,,
4.04,143.691105818,,,,,,,,,,,
4.05,145.052417173,,,,,,,,,,,
4.06,145.805847357,,,,,,,,,,,
4.07,145.326391785,,,,,,,,,,,
4.08,144.714229761,,,,,,,,,,,
4.09,143.07466294,,,,,,,,,,,
4.1,141.914551691,,,,,,,,,,,
4.11,140.411972176,,,,,,,,,,,
4.12,139.457341886,,,,,,,,,,,
4.13,138.297230637,,,,,,,,,,,
4.14,137.685068613,,,,,,,,,,,
4.15,136.867425629,,,,,,,,,,,
4.16,136.250982751,,,,,,,,,,,
4.17,135.090871502,,,,,,,,,,,
4.18,134.410215824,,,,,,,,,,,
4.19,133.524079188,,,,,,,,,,,
4.2,133.181610922,,,,,,,,,,,
4.21,132.432461591,,,,,,,,,,,
4.22,132.089993326,,,,,,,,,,,
4.23,131.336563142,,,,,,,,,,,
4.24,131.066869383,,,,,,,,,,,
4.25,130.518920158,,,,,,,,,,,
4.26,130.450426505,,,,,,,,,,,
4.27,129.906758134,,,,,,,,,,,
4.28,129.906758134,,,,,,,,,,,
4.29,129.495796215,,,,,,,,,,,
4.3,129.427302562,,,,,,,,,,,
4.31,129.084834297,,,,,,,,,,,
4.32,129.15332795,,,,,,,,,,,
4.33,128.746646885,,,,,,,,,,,
4.34,128.746646885,,,,,,,,,,,
4.35,128.335684966,,,,,,,,,,,
4.36,128.335684966,,,,,,,,,,,
4.37,127.929003901,,,,,,,,,,,
4.38,127.860510248,,,,,,,,,,,
4.39,127.449548329,,,,,,,,,,,
4.4,127.381054676,,,,,,,,,,,
4.41,126.901599105,,,,,,,,,,,
4.42,126.833105451,,,,,,,,,,,
4.43,126.357930733,,,,,,,,,,,
4.44,126.357930733,,,,,,,,,,,
4.45,125.878475162,,,,,,,,,,,
4.46,125.878475162,,,,,,,,,,,
4.47,125.471794096,,,,,,,,,,,
4.48,125.403300443,,,,,,,,,,,
4.49,124.992338525,,,,,,,,,,,
4.5,124.992338525,,,,,,,,,,,
4.51,124.517163806,,,,,,,,,,,
4.52,124.517163806,,,,,,,,,,,
4.53,124.037708235,,,,,,,,,,,
4.54,124.037708235,,,,,,,,,,,
4.55,123.626746316,,,,,,,,,,,
4.56,123.695239969,,,,,,,,,,,
4.57,123.357052557,,,,,,,,,,,
4.58,123.42554621,,,,,,,,,,,
4.59,123.151571598,,,,,,,,,,,
4.6,123.42554621,,,,,,,,,,,
4.61,123.42554621,,,,,,,,,,,
4.62,123.900720929,,,,,,,,,,,
4.63,123.969214582,,,,,,,,,,,
4.64,124.581376606,,,,,,,,,,,
4.65,125.266313137,,,,,,,,,,,
4.66,127.381054676,,,,,,,,,,,
4.67,129.838264481,,,,,,,,,,,
4.68,133.181610922,,,,,,,,,,,
4.69,136.319476404,,,,,,,,,,,
4.7,139.799810152,,,,,,,,,,,
4.71,142.599488222,,,,,,,,,,,
4.72,145.257898132,,,,,,,,,,,
4.73,146.897464953,,,,,,,,,,,
4.74,148.327269961,,,,,,,,,,,
4.75,148.669738227,,,,,,,,,,,
4.76,148.875219186,,,,,,,,,,,
4.77,148.057576202,,,,,,,,,,,
4.78,147.372639671,,,,,,,,,,,
4.79,146.349515728,,,,,,,,,,,
4.8,145.805847357,,,,,,,,,,,
4.81,144.915429867,,,,,,,,,,,
4.82,144.508748802,,,,,,,,,,,
4.83,143.554118512,,,,,,,,,,,
4.84,143.006169287,,,,,,,,,,,
4.85,142.12003265,,,,,,,,,,,
4.86,141.914551691,,,,,,,,,,,
4.87,141.233896013,,,,,,,,,,,
4.88,140.959921401,,,,,,,,,,,
4.89,140.347759377,,,,,,,,,,,
4.9,140.21077207,,,,,,,,,,,
4.91,139.731316499,,,,,,,,,,,
4.92,139.594329193,,,,,,,,,,,
4.93,139.187648127,,,,,,,,,,,
4.94,139.050660821,,,,,,,,,,,
4.95,138.639698903,,,,,,,,,,,
4.96,138.57120525,,,,,,,,,,,
4.97,138.091749678,,,,,,,,,,,
4.98,138.027536878,,,,,,,,,,,
4.99,137.548081307,,,,,,,,,,,
5,137.548081307,,,,,,,,,,,
5.01,137.137119388,,,,,,,,,,,
5.02,137.068625735,,,,,,,,,,,
5.03,136.66194467,,,,,,,,,,,
5.04,136.66194467,,,,,,,,,,,
5.05,136.250982751,,,,,,,,,,,
5.06,136.250982751,,,,,,,,,,,
5.07,135.908514486,,,,,,,,,,,
5.08,135.977008139,,,,,,,,,,,
5.09,135.638820727,,,,,,,,,,,
5.1,135.70731438,,,,,,,,,,,
5.11,135.433339767,,,,,,,,,,,
5.12,135.50183342,,,,,,,,,,,
5.13,135.296352461,,,,,,,,,,,
5.14,135.50183342,,,,,,,,,,,
5.15,135.433339767,,,,,,,,,,,
5.16,135.70731438,,,,,,,,,,,
5.17,135.840020833,,,,,,,,,,,
5.18,136.45646371,,,,,,,,,,,
5.19,136.730438323,,,,,,,,,,,
5.2,137.61657496,,,,,,,,,,,
5.21,139.251860927,,,,,,,,,,,
5.22,142.257019956,,,,,,,,,,,
5.23,145.87434101,,,,,,,,,,,
5.24,150.715986113,,,,,,,,,,,
5.25,155.493418416,,,,,,,,,,,
5.26,160.81451909,,,,,,,,,,,
5.27,165.317976781,,,,,,,,,,,
5.28,169.821434471,,,,,,,,,,,
5.29,172.826593501,,,,,,,,,,,
5.3,175.009828693,,,,,,,,,,,
5.31,175.758978023,,,,,,,,,,,
5.32,175.89596533,,,,,,,,,,,
5.33,174.667360427,,,,,,,,,,,
5.34,173.575742831,,,,,,,,,,,
5.35,172.14165697,,,,,,,,,,,
5.36,171.324013986,,,,,,,,,,,
5.37,170.163902737,,,,,,,,,,,
5.38,169.551740712,,,,,,,,,,,
5.39,168.661323222,,,,,,,,,,,
5.4,168.254642157,,,,,,,,,,,
5.41,167.36850552,,,,,,,,,,,
5.42,166.889049948,,,,,,,,,,,
5.43,166.002913312,,,,,,,,,,,
5.44,165.797432352,,,,,,,,,,,
5.45,165.116776675,,,,,,,,,,,
5.46,164.842802062,,,,,,,,,,,
5.47,164.294852838,,,,,,,,,,,
5.48,164.089371878,,,,,,,,,,,
5.49,163.477209854,,,,,,,,,,,
5.5,163.271728895,,,,,,,,,,,
5.51,162.65956687,,,,,,,,,,,
5.52,162.454085911,,,,,,,,,,,
5.53,161.906136686,,,,,,,,,,,
5.54,161.636442927,,,,,,,,,,,
5.55,161.156987356,,,,,,,,,,,
5.56,161.088493702,,,,,,,,,,,
5.57,160.544825331,,,,,,,,,,,
5.58,160.476331678,,,,,,,,,,,
5.59,159.996876106,,,,,,,,,,,
5.6,159.8598888,,,,,,,,,,,
5.61,159.453207735,,,,,,,,,,,
5.62,159.453207735,,,,,,,,,,,
5.63,158.973752163,,,,,,,,,,,
5.64,158.973752163,,,,,,,,,,,
5.65,158.562790245,,,,,,,,,,,
5.66,158.562790245,,,,,,,,,,,
5.67,158.087615527,,,,,,,,,,,
5.68,158.087615527,,,,,,,,,,,
5.69,157.539666302,,,,,,,,,,,
5.7,157.539666302,,,,,,,,,,,
5.71,157.132985237,,,,,,,,,,,
5.72,157.132985237,,,,,,,,,,,
5.73,156.722023318,,,,,,,,,,,
5.74,156.790516971,,,,,,,,,,,
5.75,156.379555053,,,,,,,,,,,
5.76,156.379555053,,,,,,,,,,,
5.77,155.972873987,,,,,,,,,,,
5.78,155.972873987,,,,,,,,,,,
5.79,155.630405722,,,,,,,,,,,
5.8,155.630405722,,,,,,,,,,,
5.81,155.287937457,,,,,,,,,,,
5.82,155.35643111,,,,,,,,,,,
5.83,154.949750044,,,,,,,,,,,
5.84,155.013962844,,,,,,,,,,,
5.85,154.607281779,,,,,,,,,,,
5.86,154.675775432,,,,,,,,,,,
5.87,154.264813513,,,,,,,,,,,
5.88,154.40180082,,,,,,,,,,,
5.89,153.990838901,,,,,,,,,,,
5.9,154.059332554,,,,,,,,,,,
5.91,153.789638795,,,,,,,,,,,
5.92,153.922345248,,,,,,,,,,,
5.93,153.652651489,,,,,,,,,,,
5.94,153.858132448,,,,,,,,,,,
5.95,153.584157836,,,,,,,,,,,
5.96,153.721145142,,,,,,,,,,,
5.97,153.378676877,,,,,,,,,,,
5.98,153.515664183,,,,,,,,,,,
5.99,153.104702264,,,,,,,,,,,
6,153.173195917,,,,,,,,,,,
6.01,152.899221305,,,,,,,,,,,
6.02,152.899221305,,,,,,,,,,,
6.03,152.424046587,,,,,,,,,,,
6.04,152.49254024,,,,,,,,,,,
6.05,152.150071974,,,,,,,,,,,
6.06,152.218565627,,,,,,,,,,,
6.07,151.876097362,,,,,,,,,,,
6.08,151.944591015,,,,,,,,,,,
6.09,151.53790995,,,,,,,,,,,
6.1,151.670616403,,,,,,,,,,,
6.11,151.263935338,,,,,,,,,,,
6.12,151.400922644,,,,,,,,,,,
6.13,150.989960725,,,,,,,,,,,
6.14,151.126948031,,,,,,,,,,,
6.15,150.784479766,,,,,,,,,,,
6.16,150.852973419,,,,,,,,,,,
6.17,150.510505154,,,,,,,,,,,
6.18,150.64749246,,,,,,,,,,,
6.19,150.309305048,,,,,,,,,,,
6.2,150.446292354,,,,,,,,,,,
6.21,150.103824088,,,,,,,,,,,
6.22,150.172317741,,,,,,,,,,,
6.23,149.898343129,,,,,,,,,,,
6.24,150.035330435,,,,,,,,,,,
6.25,149.69286217,,,,,,,,,,,
6.26,149.761355823,,,,,,,,,,,
6.27,149.487381211,,,,,,,,,,,
6.28,149.555874864,,,,,,,,,,,
6.29,149.217687452,,,,,,,,,,,
6.3,149.354674758,,,,,,,,,,,
6.31,148.875219186,,,,,,,,,,,
6.32,149.012206492,,,,,,,,,,,
6.33,148.601244574,,,,,,,,,,,
6.34,148.73823188,,,,,,,,,,,
6.35,148.395763614,,,,,,,,,,,
6.36,148.532750921,,,,,,,,,,,
